review_id,sample_id,head_text,head_type,head_start,head_end,relation,tail_text,tail_type,tail_start,tail_end,expert1_decision,expert1_evidence,expert1_notes,expert2_decision,expert2_evidence,expert2_notes,agreement_status,final_decision,final_source,final_evidence_or_reason,candidate_key_json
REL-2DF8C7461D5083CA,HR-0400,油,食材,117,118,hasNature,寒,食性,83,84,absent,,候选方向与原文语义不一致。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0400"",117,118,""油"",""食材"",""hasNature"",83,84,""寒"",""食性""]"
REL-2DFE0282D838B051,HR-0412,或调汤,食疗方,192,195,containsIngredient,茶,食材,15,16,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0412"",192,195,""或调汤"",""食疗方"",""containsIngredient"",15,16,""茶"",""食材""]"
REL-2E0945BFC81D90A9,HR-0125,腹痛,病症,161,163,affectsOrgan,胃,脏腑,229,230,present,"腹痛觉冷。自汗。带下。或乳少,或恶露久兀, 均用羊肉切治如常。煮糜食之。兼治箧冷劳饬。虚寒久疟。 羊",,absent,,两实体仅在同段出现，未见直接关系表达。,disagreement,present,third_expert_adjudication,"腹痛觉冷。自汗。带下。或乳少,或恶露久兀, 均用羊肉切治如常。煮糜食之。兼治箧冷劳饬。虚寒久疟。 羊；原文中头尾实体位于同一语义单元，关系方向“affectsOrgan”有直接文字或条目结构支持。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。","[""HR-0125"",161,163,""腹痛"",""病症"",""affectsOrgan"",229,230,""胃"",""脏腑""]"
REL-2E637904049668CA,HR-0400,垂用鸡迈鼙菇汤,食疗方,250,257,recordedInText,《潜夫论》,古籍来源,6,11,insufficient_context,,局部段落截断，无法确认关系作用范围。,insufficient_context,,局部段落截断，无法确认关系作用范围。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0400"",250,257,""垂用鸡迈鼙菇汤"",""食疗方"",""recordedInText"",6,11,""《潜夫论》"",""古籍来源""]"
REL-2E790CE8B88C71C7,HR-0101,索粉作羹,食疗方,55,59,containsIngredient,油,食材,1,2,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0101"",55,59,""索粉作羹"",""食疗方"",""containsIngredient"",1,2,""油"",""食材""]"
REL-2E9940E62144BE9D,HR-0060,水,食材,185,186,hasFlavor,咸,食味,299,300,absent,,尾实体属于相邻条目或另一语义单元。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0060"",185,186,""水"",""食材"",""hasFlavor"",299,300,""咸"",""食味""]"
REL-2EDD14C57700ACDE,HR-0101,加鸡汤,食疗方,47,50,containsIngredient,醋,食材,28,29,present,"血 取鸡血为条。加鸡汤。酱。醋。索粉作羹, 宜于老人。",,present,"血 取鸡血为条。加鸡汤。酱。醋。索粉作羹, 宜于老人。",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0101"",47,50,""加鸡汤"",""食疗方"",""containsIngredient"",28,29,""醋"",""食材""]"
REL-2F0C17620EC362EC,HR-0427,盐,食材,176,177,recordedInText,《食忌》,古籍来源,139,143,present,"《食忌》云 :""猪脑痿男子阳道, 酒后尤 不可食。 《延寿书》云:《今人以盐",,present,"《食忌》云 :""猪脑痿男子阳道, 酒后尤 不可食。 《延寿书》云:《今人以盐",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0427"",176,177,""盐"",""食材"",""recordedInText"",139,143,""《食忌》"",""古籍来源""]"
REL-2F5CDFA3926E1386,HR-0300,茶,食材,54,55,treats,疮,病症,350,351,absent,,当前段落未提供足够的谓词或配方结构支持。,insufficient_context,,局部段落截断，无法确认关系作用范围。,disagreement,insufficient_context,third_expert_adjudication,局部证据窗存在明显OCR噪声、截断或条目边界不清，无法可靠确定关系作用范围；暂判 insufficient_context。 两位专家原判断分别为 absent / insufficient_context，最终以冻结原文和实体边界复核结果为准。,"[""HR-0300"",54,55,""茶"",""食材"",""treats"",350,351,""疮"",""病症""]"
REL-2F9568A2EAE1EF91,HR-0144,司厨婢子所利在汤,食疗方,283,291,usesCookingMethod,煮,烹饪方法,102,103,present,"煮鱼之水忌多 ,仅是伴鱼而止; 水多-口, 则鱼淡一分。司厨婢子所利在汤",,present,"煮鱼之水忌多 ,仅是伴鱼而止; 水多-口, 则鱼淡一分。司厨婢子所利在汤",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0144"",283,291,""司厨婢子所利在汤"",""食疗方"",""usesCookingMethod"",102,103,""煮"",""烹饪方法""]"
REL-2FB92F914E51860D,HR-0298,酒,食疗方,3,4,containsIngredient,酒,食材,166,167,insufficient_context,,OCR噪声影响关键谓词或条目边界判断。,insufficient_context,,需查看前后条目才能排除跨段误连。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0298"",3,4,""酒"",""食疗方"",""containsIngredient"",166,167,""酒"",""食材""]"
REL-2FD2FC08FEF2E52D,HR-0413,酒尽醋干方,食疗方,277,282,containsIngredient,油,食材,63,64,absent,,候选方向与原文语义不一致。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0413"",277,282,""酒尽醋干方"",""食疗方"",""containsIngredient"",63,64,""油"",""食材""]"
REL-2FF80723326513E4,HR-0224,宜食榆白皮索饼方,食疗方,168,176,containsIngredient,水,食材,34,35,present,"宜食榆白皮索饼方"" 《经钮堂抄本》无 ""榆皮索饼"" 四字。 @用水",,present,"宜食榆白皮索饼方"" 《经钮堂抄本》无 ""榆皮索饼"" 四字。 @用水",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0224"",168,176,""宜食榆白皮索饼方"",""食疗方"",""containsIngredient"",34,35,""水"",""食材""]"
REL-30122ADAF8D94B98,HR-0427,酒,食材,156,157,recordedInText,《食忌》,古籍来源,139,143,present,"本草》引孙真人@《食忌》云 :""猪脑痿男子阳道, 酒后尤 不可食。 《延寿书",,present,"本草》引孙真人@《食忌》云 :""猪脑痿男子阳道, 酒后尤 不可食。 《延寿书",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0427"",156,157,""酒"",""食材"",""recordedInText"",139,143,""《食忌》"",""古籍来源""]"
REL-302381465248A84A,HR-0167,大麦,食材,210,212,hasFlavor,咸,食味,182,183,present,"酱甜 ;酱豆油 大麦酱。麸酱皆咸甘。入胄。脾,肾经。有除",,present,"酱甜 ;酱豆油 大麦酱。麸酱皆咸甘。入胄。脾,肾经。有除",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0167"",210,212,""大麦"",""食材"",""hasFlavor"",182,183,""咸"",""食味""]"
REL-3023D95683DD2701,HR-0416,水,食材,90,91,treats,疮,病症,185,186,absent,,尾实体属于相邻条目或另一语义单元。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0416"",90,91,""水"",""食材"",""treats"",185,186,""疮"",""病症""]"
REL-309060A2594355F6,HR-0386,食治老人烦渴热诸方,食疗方,0,9,recordedInText,《文津阁本》,古籍来源,624,630,absent,,候选方向与原文语义不一致。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0386"",0,9,""食治老人烦渴热诸方"",""食疗方"",""recordedInText"",624,630,""《文津阁本》"",""古籍来源""]"
REL-30FD3A65C3BA5556,HR-0333,温中,功效,72,74,recordedInText,《〈草纲目》,古籍来源,65,71,present,香滑。 姜 粥 《〈草纲目》:温中。辟恶气。又《手集方》@,,present,香滑。 姜 粥 《〈草纲目》:温中。辟恶气。又《手集方》@,,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0333"",72,74,""温中"",""功效"",""recordedInText"",65,71,""《〈草纲目》"",""古籍来源""]"
REL-319E11A7B5E504A6,HR-0018,即去槽饮,食疗方,278,282,containsIngredient,酒,食材,76,77,absent,,尾实体属于相邻条目或另一语义单元。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0018"",278,282,""即去槽饮"",""食疗方"",""containsIngredient"",76,77,""酒"",""食材""]"
REL-31F34584F2380CAC,HR-0427,酒,食材,156,157,hasNature,温,食性,11,12,absent,,尾实体属于相邻条目或另一语义单元。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0427"",156,157,""酒"",""食材"",""hasNature"",11,12,""温"",""食性""]"
REL-32064D9D6D1BB94B,HR-0400,茶,食材,116,117,hasNature,寒,食性,83,84,absent,,候选方向与原文语义不一致。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0400"",116,117,""茶"",""食材"",""hasNature"",83,84,""寒"",""食性""]"
REL-322E68CEFF42A519,HR-0344,水,食材,1,2,hasFlavor,酸,食味,215,216,absent,,候选方向与原文语义不一致。,present,"多牧下一些檗米饭酸浆水, 谁备和进去酿醋; 不",,disagreement,absent,third_expert_adjudication,食味词未明确修饰给定食材；因此判定为 absent。 两位专家原判断分别为 absent / present，最终以冻结原文和实体边界复核结果为准。,"[""HR-0344"",1,2,""水"",""食材"",""hasFlavor"",215,216,""酸"",""食味""]"
REL-32D74812BAFF4B54,HR-0271,醋,食材,37,38,hasNature,寒,食性,8,9,insufficient_context,,局部段落截断，无法确认关系作用范围。,insufficient_context,,需查看前后条目才能排除跨段误连。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0271"",37,38,""醋"",""食材"",""hasNature"",8,9,""寒"",""食性""]"
REL-32E991C1A18C1E92,HR-0426,米,食材,28,29,recordedInText,《食经》,古籍来源,209,213,present,"岁温,即待十月 《食经》目: 藏瓜法"":取自米一斗,罐@中熬之,以作",,present,"岁温,即待十月 《食经》目: 藏瓜法"":取自米一斗,罐@中熬之,以作",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0426"",28,29,""米"",""食材"",""recordedInText"",209,213,""《食经》"",""古籍来源""]"
REL-32EED76F887F99FB,HR-0333,姜,食材,60,61,treats,泻痢,病症,39,41,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0333"",60,61,""姜"",""食材"",""treats"",39,41,""泻痢"",""病症""]"
REL-33175E982B25178E,HR-0101,加鸡汤,食疗方,47,50,containsIngredient,酒,食材,3,4,present,"祛也。 鸡肝 用酒醋喷炒。以嫩为贵。 鸡血 取鸡血为条。加鸡汤。酱。醋。索粉作羹, 宜",,present,"祛也。 鸡肝 用酒醋喷炒。以嫩为贵。 鸡血 取鸡血为条。加鸡汤。酱。醋。索粉作羹, 宜",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0101"",47,50,""加鸡汤"",""食疗方"",""containsIngredient"",3,4,""酒"",""食材""]"
REL-3320E8147F4B4BD2,HR-0160,四和汤,食疗方,317,320,usesCookingMethod,炒,烹饪方法,8,9,present,"旱晨空腹食之。 四和汤 治腹内冷痛。 脾胃不和。 白面一斤炒; 芝庥一斤,炒; 茴香",关系方向与当前条目结构一致。,present,"旱晨空腹食之。 四和汤 治腹内冷痛。 脾胃不和。 白面一斤炒; 芝庥一斤,炒; 茴香",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0160"",317,320,""四和汤"",""食疗方"",""usesCookingMethod"",8,9,""炒"",""烹饪方法""]"
REL-332BF8F2EAACC1AA,HR-0224,水,食材,90,91,recordedInText,《太平圣惠方》,古籍来源,143,150,present,""" 四字。 @用水三升,煮取一升半汁:《太平圣惠方》《经钮堂抄本》均无此",实体边界虽有排版噪声，但关系证据明确。,present,""" 四字。 @用水三升,煮取一升半汁:《太平圣惠方》《经钮堂抄本》均无此",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0224"",90,91,""水"",""食材"",""recordedInText"",143,150,""《太平圣惠方》"",""古籍来源""]"
REL-3380C82ACD1F669B,HR-0034,盐,食材,33,34,hasFlavor,咸,食味,26,27,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0034"",33,34,""盐"",""食材"",""hasFlavor"",26,27,""咸"",""食味""]"
REL-3394162F7194511A,HR-0265,姜,食材,8,9,hasNature,温,食性,55,56,present,"干 姜 . 千姜@咪辛。温,热。无毒。尘胸膈咳逆@",,present,"干 姜 . 千姜@咪辛。温,热。无毒。尘胸膈咳逆@",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0265"",8,9,""姜"",""食材"",""hasNature"",55,56,""温"",""食性""]"
REL-33E78BAD2FD008EA,HR-0336,酒,食材,63,64,treats,疮,病症,53,54,insufficient_context,,局部段落截断，无法确认关系作用范围。,insufficient_context,,OCR噪声影响关键谓词或条目边界判断。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0336"",63,64,""酒"",""食材"",""treats"",53,54,""疮"",""病症""]"
REL-3418F9EF008B56CA,HR-0353,这儿指一种烹调方,食疗方,247,255,containsIngredient,盐,食材,60,61,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0353"",247,255,""这儿指一种烹调方"",""食疗方"",""containsIngredient"",60,61,""盐"",""食材""]"
REL-3425837D307380E3,HR-0151,水,食材,341,342,hasFlavor,苦,食味,197,198,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0151"",341,342,""水"",""食材"",""hasFlavor"",197,198,""苦"",""食味""]"
REL-3432143C8865C78C,HR-0426,米,食材,100,101,recordedInText,《食经》,古籍来源,288,292,present,"岁温,即待十月 《食经》目: 藏瓜法"":取自米一斗,罐@中熬之,以作",,present,"岁温,即待十月 《食经》目: 藏瓜法"":取自米一斗,罐@中熬之,以作",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0426"",100,101,""米"",""食材"",""recordedInText"",288,292,""《食经》"",""古籍来源""]"
REL-347129829A1F07CB,HR-0386,水,食材,264,265,treats,消渴,病症,125,127,absent,,尾实体属于相邻条目或另一语义单元。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0386"",264,265,""水"",""食材"",""treats"",125,127,""消渴"",""病症""]"
REL-35523CA0B44E3A02,HR-0271,以米饮,食疗方,64,67,recordedInText,《本经》,古籍来源,244,248,insufficient_context,,OCR噪声影响关键谓词或条目边界判断。,insufficient_context,,局部段落截断，无法确认关系作用范围。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0271"",64,67,""以米饮"",""食疗方"",""recordedInText"",244,248,""《本经》"",""古籍来源""]"
REL-35809657D95487B5,HR-0373,酒,食材,11,12,hasNature,寒,食性,66,67,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0373"",11,12,""酒"",""食材"",""hasNature"",66,67,""寒"",""食性""]"
REL-35E76020F8E50CE5,HR-0300,脚气,病症,110,112,treatedByRecipe,鸡子二枚打散,食疗方,179,185,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0300"",110,112,""脚气"",""病症"",""treatedByRecipe"",179,185,""鸡子二枚打散"",""食疗方""]"
REL-36176350D2ECF1C5,HR-0160,山药汤,食疗方,102,105,containsIngredient,油,食材,96,97,present,腹吃。如果加入酥油。更美。 山药汤'{; 补虚。益气。漏中,,present,腹吃。如果加入酥油。更美。 山药汤'{; 补虚。益气。漏中,实体边界虽有排版噪声，但关系证据明确。,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0160"",102,105,""山药汤"",""食疗方"",""containsIngredient"",96,97,""油"",""食材""]"
