record_id,participant_id,role,period,system_blind_code,task_id,task_set,bloom_task_level,start_timestamp,end_timestamp,completion_seconds,participant_response,system_output_id_or_log_path,task_completed,protocol_deviation,missing_reason,include_in_primary_analysis,notes,completion_seconds_derived
828,P037,TCM_professional,1,SYS-R4,B-L6-02,B,L6,2026-04-24 09:53:40,2026-04-24 09:56:32,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P037/SYS-R4/B-L6-02.json,Y,N,,Y,,172.0
829,P037,TCM_professional,2,SYS-T9,A-L1-02,A,L1,2026-04-24 10:16:43,2026-04-24 10:18:23,,甘；平,logs/userstudy/P037/SYS-T9/A-L1-02.json,Y,N,,Y,,100.0
830,P037,TCM_professional,2,SYS-T9,A-L1-01,A,L1,2026-04-24 10:18:39,2026-04-24 10:19:58,,水；《内经》,logs/userstudy/P037/SYS-T9/A-L1-01.json,Y,N,,Y,,79.0
831,P037,TCM_professional,2,SYS-T9,A-L2-02,A,L2,2026-04-24 10:20:17,2026-04-24 10:21:35,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P037/SYS-T9/A-L2-02.json,Y,N,,Y,,78.0
832,P037,TCM_professional,2,SYS-T9,A-L2-01,A,L2,2026-04-24 10:22:00,2026-04-24 10:23:03,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P037/SYS-T9/A-L2-01.json,Y,N,,Y,,63.0
833,P037,TCM_professional,2,SYS-T9,A-L3-01,A,L3,2026-04-24 10:23:25,2026-04-24 10:26:00,,瓜 —hasNature→ 平,logs/userstudy/P037/SYS-T9/A-L3-01.json,Y,N,,Y,,155.0
834,P037,TCM_professional,2,SYS-T9,A-L3-02,A,L3,2026-04-24 10:26:24,2026-04-24 10:28:37,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P037/SYS-T9/A-L3-02.json,Y,N,,Y,,133.0
835,P037,TCM_professional,2,SYS-T9,A-L4-01,A,L4,2026-04-24 10:28:45,2026-04-24 10:30:54,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P037/SYS-T9/A-L4-01.json,Y,N,,Y,,129.0
836,P037,TCM_professional,2,SYS-T9,A-L4-02,A,L4,2026-04-24 10:31:16,2026-04-24 10:33:43,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P037/SYS-T9/A-L4-02.json,Y,N,,Y,,147.0
837,P037,TCM_professional,2,SYS-T9,A-L5-02,A,L5,2026-04-24 10:34:05,2026-04-24 10:37:44,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P037/SYS-T9/A-L5-02.json,Y,N,,Y,,219.0
838,P037,TCM_professional,2,SYS-T9,A-L5-01,A,L5,2026-04-24 10:38:01,2026-04-24 10:41:01,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P037/SYS-T9/A-L5-01.json,Y,N,,Y,,180.0
839,P037,TCM_professional,2,SYS-T9,A-L6-02,A,L6,2026-04-24 10:41:15,2026-04-24 10:45:47,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P037/SYS-T9/A-L6-02.json,Y,N,,Y,,272.0
840,P037,TCM_professional,2,SYS-T9,A-L6-01,A,L6,2026-04-24 10:45:55,2026-04-24 10:49:53,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P037/SYS-T9/A-L6-01.json,Y,N,,Y,,238.0
841,P038,TCM_professional,1,SYS-T9,A-L1-01,A,L1,2026-04-24 14:00:14,2026-04-24 14:01:41,,水；《内经》,logs/userstudy/P038/SYS-T9/A-L1-01.json,Y,N,,Y,,87.0
842,P038,TCM_professional,1,SYS-T9,A-L1-02,A,L1,2026-04-24 14:01:50,2026-04-24 14:03:25,,甘；平,logs/userstudy/P038/SYS-T9/A-L1-02.json,Y,N,,Y,,95.0
843,P038,TCM_professional,1,SYS-T9,A-L2-02,A,L2,2026-04-24 14:03:36,2026-04-24 14:05:16,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P038/SYS-T9/A-L2-02.json,Y,N,,Y,,100.0
844,P038,TCM_professional,1,SYS-T9,A-L2-01,A,L2,2026-04-24 14:05:38,2026-04-24 14:06:33,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P038/SYS-T9/A-L2-01.json,Y,N,,Y,,55.0
845,P038,TCM_professional,1,SYS-T9,A-L3-01,A,L3,2026-04-24 14:06:52,2026-04-24 14:08:43,,瓜 —hasNature→ 平,logs/userstudy/P038/SYS-T9/A-L3-01.json,Y,N,,Y,,111.0
846,P038,TCM_professional,1,SYS-T9,A-L3-02,A,L3,2026-04-24 14:09:00,2026-04-24 14:11:05,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P038/SYS-T9/A-L3-02.json,Y,N,,Y,,125.0
847,P038,TCM_professional,1,SYS-T9,A-L4-02,A,L4,2026-04-24 14:11:14,2026-04-24 14:14:19,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P038/SYS-T9/A-L4-02.json,Y,N,,Y,,185.0
848,P038,TCM_professional,1,SYS-T9,A-L4-01,A,L4,2026-04-24 14:14:39,2026-04-24 14:17:40,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P038/SYS-T9/A-L4-01.json,Y,N,,Y,,181.0
849,P038,TCM_professional,1,SYS-T9,A-L5-01,A,L5,2026-04-24 14:18:02,2026-04-24 14:20:35,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P038/SYS-T9/A-L5-01.json,Y,N,,Y,,153.0
850,P038,TCM_professional,1,SYS-T9,A-L5-02,A,L5,2026-04-24 14:20:51,2026-04-24 14:24:05,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P038/SYS-T9/A-L5-02.json,Y,N,,Y,,194.0
851,P038,TCM_professional,1,SYS-T9,A-L6-01,A,L6,2026-04-24 14:24:18,2026-04-24 14:27:39,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P038/SYS-T9/A-L6-01.json,Y,N,,Y,,201.0
852,P038,TCM_professional,1,SYS-T9,A-L6-02,A,L6,2026-04-24 14:27:59,2026-04-24 14:31:25,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P038/SYS-T9/A-L6-02.json,Y,N,,Y,,206.0
853,P038,TCM_professional,2,SYS-R4,B-L1-02,B,L1,2026-04-24 14:51:39,2026-04-24 14:52:40,,盐；拌,logs/userstudy/P038/SYS-R4/B-L1-02.json,Y,N,,Y,,61.0
854,P038,TCM_professional,2,SYS-R4,B-L1-01,B,L1,2026-04-24 14:53:05,2026-04-24 14:54:22,,温；消渴,logs/userstudy/P038/SYS-R4/B-L1-01.json,Y,N,,Y,,77.0
855,P038,TCM_professional,2,SYS-R4,B-L2-02,B,L2,2026-04-24 14:54:40,2026-04-24 14:56:12,,油（食材）；水（食材）；水（食材）,logs/userstudy/P038/SYS-R4/B-L2-02.json,Y,N,,Y,,92.0
856,P038,TCM_professional,2,SYS-R4,B-L2-01,B,L2,2026-04-24 14:56:33,2026-04-24 14:57:31,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P038/SYS-R4/B-L2-01.json,Y,N,,Y,,58.0
857,P038,TCM_professional,2,SYS-R4,B-L3-02,B,L3,2026-04-24 14:57:47,2026-04-24 14:59:48,,内宫散 —containsIngredient→ 醋,logs/userstudy/P038/SYS-R4/B-L3-02.json,Y,N,,Y,,121.0
858,P038,TCM_professional,2,SYS-R4,B-L3-01,B,L3,2026-04-24 15:00:08,2026-04-24 15:01:23,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P038/SYS-R4/B-L3-01.json,Y,N,,Y,,75.0
859,P038,TCM_professional,2,SYS-R4,B-L4-01,B,L4,2026-04-24 15:01:36,2026-04-24 15:04:32,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P038/SYS-R4/B-L4-01.json,Y,N,,Y,,176.0
860,P038,TCM_professional,2,SYS-R4,B-L4-02,B,L4,2026-04-24 15:04:51,2026-04-24 15:07:16,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P038/SYS-R4/B-L4-02.json,Y,N,,Y,,145.0
861,P038,TCM_professional,2,SYS-R4,B-L5-02,B,L5,2026-04-24 15:07:33,2026-04-24 15:11:11,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P038/SYS-R4/B-L5-02.json,Y,N,,Y,,218.0
862,P038,TCM_professional,2,SYS-R4,B-L5-01,B,L5,2026-04-24 15:11:36,2026-04-24 15:13:59,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P038/SYS-R4/B-L5-01.json,Y,N,,Y,,143.0
863,P038,TCM_professional,2,SYS-R4,B-L6-02,B,L6,2026-04-24 15:14:19,2026-04-24 15:17:12,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P038/SYS-R4/B-L6-02.json,Y,N,,Y,,173.0
864,P038,TCM_professional,2,SYS-R4,B-L6-01,B,L6,2026-04-24 15:17:28,2026-04-24 15:20:21,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P038/SYS-R4/B-L6-01.json,Y,N,,Y,,173.0
865,P039,TCM_professional,1,SYS-R4,A-L1-02,A,L1,2026-04-27 09:20:29,2026-04-27 09:21:08,,甘；平,logs/userstudy/P039/SYS-R4/A-L1-02.json,Y,N,,Y,,39.0
866,P039,TCM_professional,1,SYS-R4,A-L1-01,A,L1,2026-04-27 09:21:22,2026-04-27 09:22:31,,水；《内经》,logs/userstudy/P039/SYS-R4/A-L1-01.json,Y,N,,Y,,69.0
867,P039,TCM_professional,1,SYS-R4,A-L2-01,A,L2,2026-04-27 09:22:56,2026-04-27 09:23:37,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P039/SYS-R4/A-L2-01.json,Y,N,,Y,,41.0
868,P039,TCM_professional,1,SYS-R4,A-L2-02,A,L2,2026-04-27 09:23:54,2026-04-27 09:25:10,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P039/SYS-R4/A-L2-02.json,Y,N,,Y,,76.0
869,P039,TCM_professional,1,SYS-R4,A-L3-02,A,L3,2026-04-27 09:25:33,2026-04-27 09:28:13,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P039/SYS-R4/A-L3-02.json,Y,N,,Y,,160.0
870,P039,TCM_professional,1,SYS-R4,A-L3-01,A,L3,2026-04-27 09:28:23,2026-04-27 09:30:10,,瓜 —hasNature→ 平,logs/userstudy/P039/SYS-R4/A-L3-01.json,Y,N,,Y,,107.0
871,P039,TCM_professional,1,SYS-R4,A-L4-02,A,L4,2026-04-27 09:30:21,2026-04-27 09:33:05,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P039/SYS-R4/A-L4-02.json,Y,N,,Y,,164.0
872,P039,TCM_professional,1,SYS-R4,A-L4-01,A,L4,2026-04-27 09:33:22,2026-04-27 09:35:09,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P039/SYS-R4/A-L4-01.json,Y,N,,Y,,107.0
873,P039,TCM_professional,1,SYS-R4,A-L5-02,A,L5,2026-04-27 09:35:18,2026-04-27 09:38:35,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P039/SYS-R4/A-L5-02.json,Y,N,,Y,,197.0
874,P039,TCM_professional,1,SYS-R4,A-L5-01,A,L5,2026-04-27 09:38:51,2026-04-27 09:41:14,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P039/SYS-R4/A-L5-01.json,Y,N,,Y,,143.0
875,P039,TCM_professional,1,SYS-R4,A-L6-01,A,L6,2026-04-27 09:41:27,2026-04-27 09:44:52,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P039/SYS-R4/A-L6-01.json,Y,N,,Y,,205.0
876,P039,TCM_professional,1,SYS-R4,A-L6-02,A,L6,2026-04-27 09:45:11,2026-04-27 09:48:55,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P039/SYS-R4/A-L6-02.json,Y,N,,Y,,224.0
877,P039,TCM_professional,2,SYS-T9,B-L1-01,B,L1,2026-04-27 10:09:16,2026-04-27 10:10:03,,温；消渴,logs/userstudy/P039/SYS-T9/B-L1-01.json,Y,N,,Y,,47.0
878,P039,TCM_professional,2,SYS-T9,B-L1-02,B,L1,2026-04-27 10:10:21,2026-04-27 10:11:05,,盐；拌,logs/userstudy/P039/SYS-T9/B-L1-02.json,Y,N,,Y,,44.0
879,P039,TCM_professional,2,SYS-T9,B-L2-02,B,L2,2026-04-27 10:11:23,2026-04-27 10:13:09,,油（食材）；水（食材）；水（食材）,logs/userstudy/P039/SYS-T9/B-L2-02.json,Y,N,,Y,,106.0
880,P039,TCM_professional,2,SYS-T9,B-L2-01,B,L2,2026-04-27 10:13:22,2026-04-27 10:15:17,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P039/SYS-T9/B-L2-01.json,Y,N,,Y,,115.0
881,P039,TCM_professional,2,SYS-T9,B-L3-02,B,L3,2026-04-27 10:15:35,2026-04-27 10:17:17,,内宫散 —containsIngredient→ 醋,logs/userstudy/P039/SYS-T9/B-L3-02.json,Y,N,,Y,,102.0
882,P039,TCM_professional,2,SYS-T9,B-L3-01,B,L3,2026-04-27 10:17:28,2026-04-27 10:19:15,,水 —hasEffect→ 清热,logs/userstudy/P039/SYS-T9/B-L3-01.json,Y,N,,Y,,107.0
883,P039,TCM_professional,2,SYS-T9,B-L4-02,B,L4,2026-04-27 10:19:31,2026-04-27 10:22:09,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P039/SYS-T9/B-L4-02.json,Y,N,,Y,,158.0
884,P039,TCM_professional,2,SYS-T9,B-L4-01,B,L4,2026-04-27 10:22:23,2026-04-27 10:25:10,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P039/SYS-T9/B-L4-01.json,Y,N,,Y,,167.0
885,P039,TCM_professional,2,SYS-T9,B-L5-01,B,L5,2026-04-27 10:25:23,2026-04-27 10:28:29,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P039/SYS-T9/B-L5-01.json,Y,N,,Y,,186.0
886,P039,TCM_professional,2,SYS-T9,B-L5-02,B,L5,2026-04-27 10:28:40,2026-04-27 10:31:48,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P039/SYS-T9/B-L5-02.json,Y,N,,Y,,188.0
887,P039,TCM_professional,2,SYS-T9,B-L6-02,B,L6,2026-04-27 10:32:06,2026-04-27 10:36:00,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P039/SYS-T9/B-L6-02.json,Y,N,,Y,,234.0
888,P039,TCM_professional,2,SYS-T9,B-L6-01,B,L6,2026-04-27 10:36:24,2026-04-27 10:41:19,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P039/SYS-T9/B-L6-01.json,Y,N,,Y,,295.0
889,P040,TCM_professional,1,SYS-T9,B-L1-02,B,L1,2026-04-27 14:30:19,2026-04-27 14:31:21,,盐；拌,logs/userstudy/P040/SYS-T9/B-L1-02.json,Y,N,,Y,,62.0
890,P040,TCM_professional,1,SYS-T9,B-L1-01,B,L1,2026-04-27 14:31:46,2026-04-27 14:32:42,,温；消渴,logs/userstudy/P040/SYS-T9/B-L1-01.json,Y,N,,Y,,56.0
891,P040,TCM_professional,1,SYS-T9,B-L2-02,B,L2,2026-04-27 14:33:01,2026-04-27 14:33:53,,油（食材）；水（食材）；水（食材）,logs/userstudy/P040/SYS-T9/B-L2-02.json,Y,N,,Y,,52.0
892,P040,TCM_professional,1,SYS-T9,B-L2-01,B,L2,2026-04-27 14:34:04,2026-04-27 14:35:29,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P040/SYS-T9/B-L2-01.json,Y,N,,Y,,85.0
893,P040,TCM_professional,1,SYS-T9,B-L3-01,B,L3,2026-04-27 14:35:47,2026-04-27 14:37:25,,水 —hasEffect→ 清热,logs/userstudy/P040/SYS-T9/B-L3-01.json,Y,N,,Y,,98.0
894,P040,TCM_professional,1,SYS-T9,B-L3-02,B,L3,2026-04-27 14:37:35,2026-04-27 14:39:44,,内宫散 —containsIngredient→ 醋,logs/userstudy/P040/SYS-T9/B-L3-02.json,Y,N,,Y,,129.0
895,P040,TCM_professional,1,SYS-T9,B-L4-02,B,L4,2026-04-27 14:40:05,2026-04-27 14:42:29,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P040/SYS-T9/B-L4-02.json,Y,N,,Y,,144.0
896,P040,TCM_professional,1,SYS-T9,B-L4-01,B,L4,2026-04-27 14:42:37,2026-04-27 14:45:55,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P040/SYS-T9/B-L4-01.json,Y,N,,Y,,198.0
897,P040,TCM_professional,1,SYS-T9,B-L5-02,B,L5,2026-04-27 14:46:03,2026-04-27 14:49:13,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P040/SYS-T9/B-L5-02.json,Y,N,,Y,,190.0
898,P040,TCM_professional,1,SYS-T9,B-L5-01,B,L5,2026-04-27 14:49:21,2026-04-27 14:52:11,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P040/SYS-T9/B-L5-01.json,Y,N,,Y,,170.0
899,P040,TCM_professional,1,SYS-T9,B-L6-01,B,L6,2026-04-27 14:52:24,2026-04-27 14:56:24,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P040/SYS-T9/B-L6-01.json,Y,N,,Y,,240.0
900,P040,TCM_professional,1,SYS-T9,B-L6-02,B,L6,2026-04-27 14:56:40,2026-04-27 15:00:50,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P040/SYS-T9/B-L6-02.json,Y,N,,Y,,250.0
901,P040,TCM_professional,2,SYS-R4,A-L1-01,A,L1,2026-04-27 15:20:58,2026-04-27 15:21:33,,水；《内经》,logs/userstudy/P040/SYS-R4/A-L1-01.json,Y,N,,Y,,35.0
902,P040,TCM_professional,2,SYS-R4,A-L1-02,A,L1,2026-04-27 15:21:48,2026-04-27 15:22:23,,甘；平,logs/userstudy/P040/SYS-R4/A-L1-02.json,Y,N,,Y,,35.0
903,P040,TCM_professional,2,SYS-R4,A-L2-01,A,L2,2026-04-27 15:22:45,2026-04-27 15:23:34,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P040/SYS-R4/A-L2-01.json,Y,N,,Y,,49.0
904,P040,TCM_professional,2,SYS-R4,A-L2-02,A,L2,2026-04-27 15:23:44,2026-04-27 15:25:22,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P040/SYS-R4/A-L2-02.json,Y,N,,Y,,98.0
905,P040,TCM_professional,2,SYS-R4,A-L3-02,A,L3,2026-04-27 15:25:32,2026-04-27 15:27:27,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P040/SYS-R4/A-L3-02.json,Y,N,,Y,,115.0
906,P040,TCM_professional,2,SYS-R4,A-L3-01,A,L3,2026-04-27 15:27:42,2026-04-27 15:29:22,,瓜 —hasNature→ 平,logs/userstudy/P040/SYS-R4/A-L3-01.json,Y,N,,Y,,100.0
907,P040,TCM_professional,2,SYS-R4,A-L4-01,A,L4,2026-04-27 15:29:31,2026-04-27 15:31:58,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P040/SYS-R4/A-L4-01.json,Y,N,,Y,,147.0
908,P040,TCM_professional,2,SYS-R4,A-L4-02,A,L4,2026-04-27 15:32:21,2026-04-27 15:34:11,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P040/SYS-R4/A-L4-02.json,Y,N,,Y,,110.0
909,P040,TCM_professional,2,SYS-R4,A-L5-02,A,L5,2026-04-27 15:34:35,2026-04-27 15:38:05,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P040/SYS-R4/A-L5-02.json,Y,N,,Y,,210.0
910,P040,TCM_professional,2,SYS-R4,A-L5-01,A,L5,2026-04-27 15:38:14,2026-04-27 15:41:50,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P040/SYS-R4/A-L5-01.json,Y,N,,Y,,216.0
911,P040,TCM_professional,2,SYS-R4,A-L6-02,A,L6,2026-04-27 15:42:11,2026-04-27 15:46:01,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P040/SYS-R4/A-L6-02.json,Y,N,,Y,,230.0
912,P040,TCM_professional,2,SYS-R4,A-L6-01,A,L6,2026-04-27 15:46:12,2026-04-27 15:48:28,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P040/SYS-R4/A-L6-01.json,Y,N,,Y,,136.0
913,P041,TCM_professional,1,SYS-R4,B-L1-02,B,L1,2026-04-27 09:30:09,2026-04-27 09:31:01,,盐；拌,logs/userstudy/P041/SYS-R4/B-L1-02.json,Y,N,,Y,,52.0
914,P041,TCM_professional,1,SYS-R4,B-L1-01,B,L1,2026-04-27 09:31:09,2026-04-27 09:31:58,,温；消渴,logs/userstudy/P041/SYS-R4/B-L1-01.json,Y,N,,Y,,49.0
915,P041,TCM_professional,1,SYS-R4,B-L2-02,B,L2,2026-04-27 09:32:15,2026-04-27 09:33:20,,油（食材）；水（食材）；水（食材）,logs/userstudy/P041/SYS-R4/B-L2-02.json,Y,N,,Y,,65.0
916,P041,TCM_professional,1,SYS-R4,B-L2-01,B,L2,2026-04-27 09:33:31,2026-04-27 09:34:54,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P041/SYS-R4/B-L2-01.json,Y,N,,Y,,83.0
917,P041,TCM_professional,1,SYS-R4,B-L3-01,B,L3,2026-04-27 09:35:17,2026-04-27 09:36:29,,水 —hasEffect→ 清热,logs/userstudy/P041/SYS-R4/B-L3-01.json,Y,N,,Y,,72.0
918,P041,TCM_professional,1,SYS-R4,B-L3-02,B,L3,2026-04-27 09:36:38,2026-04-27 09:37:49,,内宫散 —containsIngredient→ 醋,logs/userstudy/P041/SYS-R4/B-L3-02.json,Y,N,,Y,,71.0
919,P041,TCM_professional,1,SYS-R4,B-L4-01,B,L4,2026-04-27 09:38:08,2026-04-27 09:40:59,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P041/SYS-R4/B-L4-01.json,Y,N,,Y,,171.0
920,P041,TCM_professional,1,SYS-R4,B-L4-02,B,L4,2026-04-27 09:41:22,2026-04-27 09:43:20,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P041/SYS-R4/B-L4-02.json,Y,N,,Y,,118.0
921,P041,TCM_professional,1,SYS-R4,B-L5-01,B,L5,2026-04-27 09:43:38,2026-04-27 09:46:32,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P041/SYS-R4/B-L5-01.json,Y,N,,Y,,174.0
922,P041,TCM_professional,1,SYS-R4,B-L5-02,B,L5,2026-04-27 09:46:40,2026-04-27 09:48:59,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P041/SYS-R4/B-L5-02.json,Y,N,,Y,,139.0
923,P041,TCM_professional,1,SYS-R4,B-L6-01,B,L6,2026-04-27 09:49:21,2026-04-27 09:51:34,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P041/SYS-R4/B-L6-01.json,Y,N,,Y,,133.0
924,P041,TCM_professional,1,SYS-R4,B-L6-02,B,L6,2026-04-27 09:51:52,2026-04-27 09:55:43,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P041/SYS-R4/B-L6-02.json,Y,N,,Y,,231.0
925,P041,TCM_professional,2,SYS-T9,A-L1-02,A,L1,2026-04-27 10:15:58,2026-04-27 10:17:39,,甘；平,logs/userstudy/P041/SYS-T9/A-L1-02.json,Y,N,,Y,,101.0
926,P041,TCM_professional,2,SYS-T9,A-L1-01,A,L1,2026-04-27 10:17:54,2026-04-27 10:19:30,,水；《内经》,logs/userstudy/P041/SYS-T9/A-L1-01.json,Y,N,,Y,,96.0
927,P041,TCM_professional,2,SYS-T9,A-L2-02,A,L2,2026-04-27 10:19:43,2026-04-27 10:21:16,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P041/SYS-T9/A-L2-02.json,Y,N,,Y,,93.0
928,P041,TCM_professional,2,SYS-T9,A-L2-01,A,L2,2026-04-27 10:21:34,2026-04-27 10:22:44,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P041/SYS-T9/A-L2-01.json,Y,N,,Y,,70.0
929,P041,TCM_professional,2,SYS-T9,A-L3-01,A,L3,2026-04-27 10:23:02,2026-04-27 10:23:37,,瓜 —hasNature→ 平,logs/userstudy/P041/SYS-T9/A-L3-01.json,Y,N,,Y,,35.0
930,P041,TCM_professional,2,SYS-T9,A-L3-02,A,L3,2026-04-27 10:24:02,2026-04-27 10:25:48,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P041/SYS-T9/A-L3-02.json,Y,N,,Y,,106.0
931,P041,TCM_professional,2,SYS-T9,A-L4-01,A,L4,2026-04-27 10:25:57,2026-04-27 10:29:20,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P041/SYS-T9/A-L4-01.json,Y,N,,Y,,203.0
